time,open,high,low,close,volume,ticker
2024-06-21 10:03:00,28150,28150,28150,28150,8700,HCM
2024-06-21 10:59:00,13900,13900,13900,13900,1400,QCG
2024-06-21 10:28:00,62400,62400,62400,62400,3000,SAB
2024-06-21 10:03:00,3400,3400,3400,3400,10000,PVL
2024-06-21 10:02:00,32600,32600,32600,32600,9900,NHA
2024-06-21 09:56:00,46100,46100,46100,46100,1300,BID
2024-06-21 10:06:00,14500,14500,14500,14500,200,MSB
2024-06-21 10:29:00,47800,47800,47800,47800,500,MSH
2024-06-21 10:13:00,63900,63900,63900,63900,2000,NTP
2024-06-21 09:58:00,24550,24600,24550,24600,16900,TCB
2024-06-21 10:13:00,21300,21300,21300,21300,2100,TCH
2024-06-21 10:12:00,15250,15250,15200,15200,39000,IJC
2024-06-21 11:03:00,28000,28000,28000,28000,100,PLC
2024-06-21 10:03:00,44750,44750,44700,44750,5600,FTS
2024-06-21 09:53:00,24200,24200,24150,24200,21500,PDR
2024-06-21 09:53:00,25000,25000,24950,24950,8200,AGG
2024-06-21 10:50:00,15100,15100,15100,15100,6700,HND
2024-06-21 10:06:00,15600,15600,15600,15600,400,MSR
2024-06-21 10:33:00,109100,109100,109100,109100,2000,BMP
2024-06-21 10:16:00,44500,44500,44400,44500,4700,BVS
2024-06-21 10:10:00,29590,29630,29590,29630,5500,HDG
2024-06-21 09:42:00,136000,136500,136000,136500,8500,ACV
2024-06-21 10:19:00,23100,23100,23100,23100,700,VDS
2024-06-21 10:11:00,4400,4400,4400,4400,200,PAS
2024-06-21 10:02:00,29650,29700,29650,29650,23700,PVT
2024-06-21 10:00:00,11600,11600,11600,11600,11600,SHB
2024-06-21 10:27:00,8500,8500,8400,8500,92800,API
2024-06-21 10:07:00,41300,41300,41300,41300,1700,VIC
2024-06-21 10:07:00,29800,29850,29750,29850,89500,PC1
2024-06-21 10:39:00,49600,49600,49600,49600,7000,QNS
2024-06-21 10:25:00,14000,14000,14000,14000,1700,VTC
2024-06-21 10:01:00,34000,34000,34000,34000,2400,SGP
2024-06-21 10:33:00,1200,1200,1200,1200,100,QBS
2024-06-21 10:04:00,76500,76600,76500,76600,17100,MSN
2024-06-21 10:07:00,43050,43050,43050,43050,17200,SZC
2024-06-21 10:04:00,44750,44750,44700,44750,17300,FTS
2024-06-21 11:22:00,16250,16250,16250,16250,300,SJD
2024-06-21 09:49:00,20200,20200,20100,20100,2000,DDV
2024-06-21 09:57:00,37350,37350,37350,37350,800,KDH
2024-06-21 10:03:00,23600,23600,23600,23600,5500,GEX
2024-06-21 10:13:00,4400,4400,4400,4400,400,PAS
2024-06-21 10:09:00,66100,66200,66100,66200,5400,REE
2024-06-21 10:03:00,29650,29650,29650,29650,13800,PVT
2024-06-21 09:59:00,43600,43600,43600,43600,1600,HAH
2024-06-21 10:23:00,14700,14700,14700,14700,3300,VIP
2024-06-21 10:35:00,6200,6200,6200,6200,500,TIS
2024-06-21 10:41:00,6200,6200,6200,6200,200,TIS
2024-06-21 10:58:00,7400,7400,7400,7400,300,VIG
2024-06-21 10:04:00,23600,23600,23600,23600,19700,GEX
2024-06-21 10:14:00,48750,48800,48750,48750,17200,VCI
2024-06-21 10:10:00,108000,108000,108000,108000,9800,FOC
2024-06-21 09:59:00,8800,8800,8800,8800,4700,TVN
2024-06-21 10:27:00,9390,9390,9390,9390,900,APH
2024-06-21 10:17:00,44500,44500,44500,44500,13300,BVS
2024-06-21 10:20:00,34950,34950,34900,34900,1700,GIL
2024-06-21 10:59:00,33100,33100,33100,33100,1000,CNG
2024-06-21 11:03:00,4500,4500,4500,4500,100,MBG
2024-06-21 11:08:00,14500,14500,14500,14500,300,FCN
2024-06-21 10:24:00,8300,8300,8300,8300,2300,PVO
2024-06-21 10:31:00,6680,6680,6680,6680,100,EVG
2024-06-21 09:49:00,11200,11200,11200,11200,1300,AAA
2024-06-21 10:29:00,8109,8109,8109,8109,400,HVH
2024-06-21 10:20:00,9010,9010,9000,9000,46700,BCG
2024-06-21 09:54:00,30050,30050,30050,30050,2700,KBC
2024-06-21 10:21:00,9000,9000,9000,9000,2300,BCG
2024-06-21 09:43:00,26200,26200,26100,26100,24500,TNG
2024-06-21 10:27:00,17300,17300,17300,17300,4700,QTP
2024-06-21 10:07:00,26400,26450,26400,26450,10300,DIG
2024-06-21 11:09:00,1000,1000,1000,1000,1100,DCS
2024-06-21 10:21:00,42700,42700,42700,42700,800,DHC
2024-06-21 10:14:00,181000,181000,181000,181000,1700,FRT
2024-06-21 10:11:00,20000,20050,20000,20050,139900,VRE
2024-06-21 10:04:00,19500,19550,19500,19550,25900,VPB
2024-06-21 09:50:00,11200,11250,11200,11250,48700,AAA
2024-06-21 10:28:00,8200,8200,8200,8200,4500,PVO
2024-06-21 10:25:00,12100,12100,12050,12100,7000,IDI
2024-06-21 10:15:00,181100,181100,181000,181000,1100,FRT
2024-06-21 10:06:00,71900,71900,71900,71900,200,CSV
2024-06-21 09:54:00,24200,24200,24200,24200,13300,PDR
2024-06-21 10:22:00,9000,9010,9000,9010,49100,BCG
2024-06-21 10:37:00,17550,17550,17550,17550,3000,PVP
2024-06-21 10:21:00,75400,75500,75400,75500,4600,VHC
2024-06-21 10:51:00,22400,22400,22400,22400,2200,NT2
2024-06-21 10:05:00,19550,19550,19550,19550,72000,VPB
2024-06-21 10:01:00,11600,11600,11550,11600,25200,SHB
2024-06-21 10:25:00,2090,2090,2090,2090,100,DLG
2024-06-21 10:09:00,50900,51100,50900,51100,15800,TV2
2024-06-21 10:05:00,51900,52000,51900,52000,34000,TCM
2024-06-21 09:52:00,64500,64500,64200,64300,163700,MWG
2024-06-21 09:49:00,43300,43300,43300,43300,29400,PVS
2024-06-21 11:01:00,13900,13900,13900,13900,200,QCG
2024-06-21 11:28:00,9280,9280,9270,9270,4200,YEG
2024-06-21 10:03:00,27200,27250,27200,27250,3200,LPB
2024-06-21 10:41:00,8700,8700,8700,8700,300,ONE
2024-06-21 10:12:00,82800,82800,82800,82800,1000,VCS
2024-06-21 11:02:00,26800,26800,26800,26800,100,CNT
2024-06-21 10:16:00,4400,4400,4400,4400,19100,PAS
2024-06-21 10:23:00,23850,23850,23850,23850,9700,SSB
2024-06-21 10:04:00,85800,85800,85800,85800,1800,VCB
2024-06-21 10:04:00,23150,23150,23100,23150,239200,MBB
2024-06-21 10:17:00,28000,28000,28000,28000,5300,ABI
2024-06-21 10:51:00,15100,15100,15100,15100,500,HND
2024-06-21 11:00:00,33000,33500,33000,33500,5000,VNA
2024-06-21 10:10:00,64200,64200,64200,64200,1300,BCM
2024-06-21 09:42:00,18200,18300,18200,18200,56800,SHS
2024-06-21 09:59:00,23300,23300,23200,23200,3300,VLC
2024-06-21 10:43:00,6770,6770,6770,6770,600,TCD
2024-06-21 09:49:00,23500,23500,23500,23500,5200,TTN
2024-06-21 10:10:00,66200,66200,66200,66200,1000,REE
2024-06-21 10:11:00,108300,108500,108300,108500,6500,FOC
2024-06-21 10:52:00,22400,22400,22400,22400,500,NT2
2024-06-21 10:09:00,18600,18600,18600,18600,12000,EIB
2024-06-21 10:04:00,12700,12700,12700,12700,12800,NDN
2024-06-21 09:50:00,13200,13200,13200,13200,300,SBD
2024-06-21 10:42:00,87500,88000,87500,88000,6200,SCS
2024-06-21 10:58:00,31600,31600,31600,31600,1600,STK
2024-06-21 10:12:00,20000,20050,20000,20000,44100,VRE
2024-06-21 10:24:00,5980,5980,5970,5970,8000,PSH
2024-06-21 10:07:00,13850,13900,13850,13900,17400,ORS
2024-06-21 09:43:00,136400,136900,136400,136900,2700,ACV
2024-06-21 10:13:00,34200,34200,34200,34200,1200,MBS
2024-06-21 09:45:00,8400,8400,8300,8400,3900,G36
2024-06-21 11:16:00,61900,61900,61900,61900,700,PVI
2024-06-21 10:33:00,10400,10400,10400,10400,1100,HNM
2024-06-21 10:06:00,2300,2300,2200,2200,1100,PVX
2024-06-21 09:59:00,24600,24600,24600,24600,10300,TCB
2024-06-21 09:52:00,66800,66800,66700,66700,14600,VNM
2024-06-21 09:54:00,15150,15150,15100,15150,76400,EVF
2024-06-21 10:37:00,5700,5700,5700,5700,100,AAV
2024-06-21 11:23:00,28900,28900,28900,28900,1100,DCL
2024-06-21 10:17:00,14300,14350,14300,14350,2700,GEG
2024-06-21 10:08:00,13350,13400,13350,13350,18200,HTN
2024-06-21 10:11:00,21050,21050,21050,21050,15000,KSB
2024-06-21 09:49:00,17600,17600,17600,17600,26400,CEO
2024-06-21 10:10:00,18600,18600,18600,18600,38000,EIB
2024-06-21 11:17:00,14500,14500,14500,14500,300,FCN
2024-06-21 09:44:00,136900,137000,136900,137000,3500,ACV
2024-06-21 10:02:00,34000,34000,34000,34000,900,SGP
2024-06-21 10:05:00,23600,23650,23600,23600,13700,GEX
2024-06-21 10:00:00,26800,26800,26800,26800,200,CST
2024-06-21 10:49:00,14300,14300,14300,14300,10000,DXP
2024-06-21 09:38:00,24400,24500,24400,24500,6400,BSR
2024-06-21 10:14:00,63900,63900,63900,63900,900,NTP
2024-06-21 09:53:00,41150,41200,41150,41200,4500,NLG
2024-06-21 10:17:00,11700,11700,11700,11700,100,LCG
2024-06-21 10:06:00,52000,52100,52000,52100,72000,TCM
2024-06-21 10:02:00,25900,25900,25850,25900,15500,NKG
2024-06-21 10:07:00,15600,15600,15600,15600,1000,MSR
2024-06-21 10:41:00,9880,9880,9880,9880,1000,TTA
2024-06-21 10:44:00,6770,6770,6770,6770,600,TCD
2024-06-21 10:22:00,75500,75500,75500,75500,1300,VHC
2024-06-21 10:02:00,9900,9900,9900,9900,500,C4G
2024-06-21 09:53:00,64200,64300,64200,64300,65300,MWG
2024-06-21 11:25:00,11200,11200,11200,11200,2000,VTZ
2024-06-21 10:43:00,9880,9880,9850,9850,300,TTA
2024-06-21 10:13:00,22700,22750,22700,22700,122100,VSC
2024-06-21 10:13:00,82800,82800,82800,82800,600,VCS
2024-06-21 11:14:00,13800,13800,13800,13800,100,BNA
2024-06-21 10:04:00,5700,5700,5700,5700,200,PIV
2024-06-21 10:43:00,36350,36350,36350,36350,1900,LHG
2024-06-21 09:56:00,61400,61400,61400,61400,900,DPG
2024-06-21 10:13:00,30300,30300,30300,30300,500,PVB
2024-06-21 10:24:00,23900,23900,23850,23850,15900,SSB
2024-06-21 10:08:00,16050,16050,16050,16050,1900,DXG
2024-06-21 10:05:00,3400,3400,3400,3400,5000,PVL
2024-06-21 09:50:00,43300,43400,43300,43400,1100,PVS
2024-06-21 10:04:00,5600,5620,5600,5600,8800,KHG
2024-06-21 10:34:00,34250,34250,34250,34250,500,DRC
2024-06-21 10:24:00,14700,14700,14700,14700,2700,VIP
2024-06-21 10:09:00,18900,18900,18900,18900,400,CLX
2024-06-21 10:05:00,12700,12700,12700,12700,5000,NDN
2024-06-21 10:17:00,37500,37500,37500,37500,84700,VHM
2024-06-21 11:05:00,4500,4500,4500,4500,400,MBG
2024-06-21 10:01:00,19800,19800,19750,19750,3800,ICT
2024-06-21 10:03:00,19100,19100,19100,19100,12600,VOS
2024-06-21 10:07:00,19450,19450,19400,19400,4400,VCG
2024-06-21 10:17:00,135200,135400,135100,135100,19100,FPT
2024-06-21 10:08:00,19400,19450,19400,19400,6000,VCG
2024-06-21 10:35:00,15100,15100,15100,15100,300,FIC
2024-06-21 10:25:00,14700,14700,14700,14700,10100,VIP
2024-06-21 09:50:00,49000,49200,49000,49200,175900,VEA
2024-06-21 09:46:00,8400,8400,8400,8400,1400,G36
2024-06-21 10:31:00,93000,93000,93000,93000,200,VTK
2024-06-21 09:54:00,24900,24900,24900,24900,14000,AGG
2024-06-21 09:58:00,30600,30600,30600,30600,34700,STB
2024-06-21 10:03:00,18900,18900,18900,18900,700,ITD
2024-06-21 10:13:00,20000,20050,20000,20000,29700,VRE
2024-06-21 10:35:00,32800,32800,32800,32800,100,CSI
2024-06-21 10:59:00,7400,7400,7400,7400,9200,VIG
2024-06-21 10:18:00,135400,135400,135100,135100,21900,FPT
2024-06-21 11:02:00,31650,31650,31650,31650,100,STK
2024-06-21 09:52:00,23900,23900,23800,23900,5300,LAS
2024-06-21 10:13:00,15250,15250,15250,15250,100,IJC
2024-06-21 10:18:00,4600,4600,4600,4600,300,FIT
2024-06-21 10:16:00,29200,29200,29200,29200,3900,PET
2024-06-21 10:26:00,12100,12100,12100,12100,3000,IDI
2024-06-21 09:44:00,26200,26200,26200,26200,31000,TNG
2024-06-21 11:03:00,31650,31700,31650,31700,2700,STK
2024-06-21 09:57:00,3300,3300,3200,3300,5600,POM
2024-06-21 10:04:00,19100,19150,19100,19100,2400,VOS
2024-06-21 09:46:00,25900,25900,25900,25900,800,DVN
2024-06-21 10:35:00,10300,10300,10300,10300,300,HNM
2024-06-21 10:05:00,27100,27100,27100,27100,4100,TNH
2024-06-21 10:13:00,23250,23250,23200,23250,11200,HDB
2024-06-21 10:30:00,8109,8150,8109,8150,3700,HVH
2024-06-21 10:33:00,92500,92500,92500,92500,100,VTK
2024-06-21 10:05:00,5700,5700,5700,5700,1500,PIV
2024-06-21 10:59:00,8530,8560,8530,8560,6200,VPH
2024-06-21 09:56:00,25200,25250,25200,25250,25100,HSG
2024-06-21 10:51:00,14300,14300,14300,14300,1100,DXP
2024-06-21 10:49:00,36350,36350,36350,36350,800,LHG
2024-06-21 10:00:00,24650,24650,24600,24650,9200,TCB
2024-06-21 10:10:00,51100,51100,51100,51100,8000,TV2
2024-06-21 10:06:00,19550,19550,19500,19500,32000,VPB
2024-06-21 10:03:00,25900,25900,25850,25900,11400,NKG
2024-06-21 10:17:00,13500,13500,13500,13500,500,DRI
2024-06-21 09:53:00,10650,10650,10650,10650,1300,CMX
2024-06-21 10:12:00,21100,21100,21100,21100,8800,KSB
2024-06-21 11:21:00,5500,5500,5500,5500,10000,MST
2024-06-21 10:18:00,37500,37550,37500,37500,110500,VHM
2024-06-21 11:06:00,26800,26800,26800,26800,200,CNT
2024-06-21 11:11:00,1000,1000,1000,1000,1500,DCS
2024-06-21 10:04:00,27250,27250,27250,27250,200,LPB
2024-06-21 10:14:00,8400,8400,8400,8400,20000,ABB
2024-06-21 10:27:00,12100,12100,12100,12100,300,IDI
2024-06-21 10:24:00,34900,34900,34900,34900,100,GIL
2024-06-21 11:22:00,13900,13900,13900,13900,2100,BNA
2024-06-21 10:10:00,17300,17300,17300,17300,100,HUT
2024-06-21 09:52:00,25700,25700,25600,25600,28700,DVN
2024-06-21 10:14:00,20000,20050,20000,20050,133000,VRE
2024-06-21 10:21:00,14750,14750,14750,14750,100,OCB
2024-06-21 10:30:00,47800,47800,47800,47800,100,MSH
2024-06-21 10:14:00,26400,26400,26400,26400,1500,TVS
2024-06-21 10:38:00,6970,6970,6970,6970,1700,SCR
2024-06-21 11:26:00,11200,11200,11200,11200,6100,VTZ
2024-06-21 10:13:00,21100,21100,21100,21100,2900,KSB
2024-06-21 10:18:00,13400,13500,13400,13500,7100,DRI
2024-06-21 10:14:00,34200,34200,34200,34200,3200,MBS
2024-06-21 10:01:00,15100,15100,15050,15050,8600,POW
2024-06-21 10:11:00,64200,64500,64200,64200,31100,BCM
2024-06-21 10:07:00,19550,19550,19500,19550,43800,VPB
2024-06-21 10:21:00,49350,49350,49350,49350,500,NTL
2024-06-21 10:11:00,66200,66200,66200,66200,100,REE
2024-06-21 10:06:00,12700,12700,12700,12700,6900,NDN
2024-06-21 11:23:00,16250,16250,16250,16250,300,SJD
2024-06-21 10:13:00,33800,33800,33800,33800,1100,ANV
2024-06-21 09:53:00,66700,66800,66700,66800,8600,VNM
2024-06-21 10:11:00,13750,13800,13750,13750,19600,ADS
2024-06-21 10:05:00,76600,76800,76600,76700,25400,MSN
2024-06-21 10:14:00,7410,7410,7410,7410,11100,DXS
2024-06-21 09:53:00,25600,25600,25600,25600,500,DVN
2024-06-21 11:16:00,31400,31400,31400,31400,600,PHP
2024-06-21 09:57:00,6100,6100,6100,6100,300,TAR
2024-06-21 10:19:00,7200,7300,7200,7300,127900,IDJ
2024-06-21 09:52:00,95100,96000,95100,95100,10200,VTP
2024-06-21 10:08:00,2820,2820,2820,2820,3000,LDG
2024-06-21 11:04:00,12900,12900,12900,12900,3600,VNP
2024-06-21 10:08:00,15600,15600,15600,15600,300,MSR
2024-06-21 10:09:00,15900,15900,15900,15900,500,HAX
2024-06-21 10:07:00,71900,72000,71900,71900,6300,CSV
2024-06-21 10:24:00,11550,11550,11550,11550,2000,ASM
2024-06-21 10:08:00,13900,13900,13900,13900,1000,ORS
2024-06-21 11:15:00,17300,17300,17300,17300,1000,CTI
2024-06-21 10:02:00,35700,35700,35700,35700,11400,SSI
2024-06-21 11:16:00,14650,14650,14650,14650,100,EVE
2024-06-21 10:53:00,22450,22450,22450,22450,1100,NT2
2024-06-21 11:04:00,18600,18600,18600,18600,2000,NHH
2024-06-21 10:28:00,8500,8500,8400,8400,4200,API
2024-06-21 11:00:00,3170,3170,3170,3170,1000,TSC
2024-06-21 10:07:00,12700,12700,12700,12700,200,NDN
2024-06-21 10:10:00,9680,9680,9680,9680,1400,TVB
2024-06-21 10:15:00,64000,64000,64000,64000,5700,NTP
2024-06-21 09:45:00,26200,26200,26100,26200,28200,TNG
2024-06-21 11:13:00,900,900,900,900,900,BII
2024-06-21 10:04:00,25850,25900,25850,25900,12300,NKG
2024-06-21 11:04:00,31700,31700,31700,31700,500,STK
2024-06-21 10:08:00,29850,29950,29850,29950,257600,PC1
2024-06-21 10:42:00,1100,1100,1100,1100,5000,QBS
2024-06-21 10:20:00,23100,23100,23050,23050,6300,VDS
2024-06-21 10:18:00,11700,11700,11700,11700,21900,LCG
2024-06-21 10:07:00,2200,2200,2200,2200,100,PVX
2024-06-21 10:54:00,7650,7650,7650,7650,100,HBC
2024-06-21 10:40:00,6960,6970,6960,6970,700,SCR
2024-06-21 10:09:00,29950,30300,29950,30300,493900,PC1
2024-06-21 10:16:00,64000,64000,64000,64000,400,NTP
2024-06-21 11:05:00,12900,12900,12900,12900,1400,VNP
2024-06-21 10:00:00,8800,8800,8800,8800,13000,TVN
2024-06-21 10:05:00,85800,85800,85800,85800,5400,VCB
2024-06-21 10:10:00,2810,2810,2810,2810,25300,LDG
2024-06-21 10:09:00,16050,16100,16050,16050,3200,DXG
2024-06-21 11:25:00,16250,16250,16250,16250,300,SJD
2024-06-21 10:07:00,12300,12300,12300,12300,3000,BVB
2024-06-21 09:58:00,37350,37450,37350,37400,4600,KDH
2024-06-21 10:06:00,18900,18900,18900,18900,300,ITD
2024-06-21 11:18:00,14450,14450,14450,14450,1000,FCN
2024-06-21 10:11:00,29630,29720,29630,29680,4800,HDG
2024-06-21 10:06:00,40800,40800,40800,40800,1600,BFC
2024-06-21 10:30:00,16000,16000,16000,16000,900,SGT
2024-06-21 10:40:00,43450,43450,43450,43450,200,DPR
2024-06-21 10:19:00,4600,4600,4600,4600,300,FIT
2024-06-21 10:10:00,6120,6120,6100,6100,40500,HPX
2024-06-21 10:12:00,29630,29720,29630,29630,41200,HDG
2024-06-21 10:28:00,9380,9390,9380,9390,2000,APH
2024-06-21 10:46:00,80500,80500,80000,80000,1000,VFG
2024-06-21 10:09:00,13250,13250,13200,13200,2000,HTN
2024-06-21 10:41:00,43450,43450,43450,43450,200,DPR
2024-06-21 10:02:00,12200,12200,12200,12200,3500,HHS
2024-06-21 10:24:00,54400,54400,54400,54400,1500,VGC
2024-06-21 10:08:00,25350,25350,25350,25350,400,PAN
2024-06-21 11:18:00,17300,17300,17300,17300,400,CTI
2024-06-21 10:09:00,70500,70700,70500,70700,6500,CMG
2024-06-21 10:32:00,24100,24100,24100,24100,2800,TIP
2024-06-21 10:16:00,11800,11800,11800,11800,5300,SBT
2024-06-21 10:00:00,21650,21700,21650,21650,108600,BAF
2024-06-21 10:54:00,14300,14300,14300,14300,1300,DXP
2024-06-21 10:48:00,8400,8400,8400,8400,2400,AAS
2024-06-21 09:45:00,137000,137500,137000,137500,9700,ACV
2024-06-21 10:28:00,19650,19650,19650,19650,500,CDC
2024-06-21 10:06:00,17650,17700,17650,17700,36000,VIX
2024-06-21 09:55:00,30050,30100,30050,30050,9100,KBC
2024-06-21 10:03:00,34000,34000,34000,34000,900,SGP
2024-06-21 10:14:00,22700,22750,22650,22700,61400,VSC
2024-06-21 10:03:00,12150,12150,12150,12150,40900,HHS
2024-06-21 11:02:00,8000,8100,8000,8100,20200,APS
2024-06-21 10:40:00,11800,11800,11800,11800,1600,PCH
2024-06-21 10:08:00,20700,20700,20650,20700,17300,AGR
2024-06-21 09:53:00,95100,95200,95000,95000,5400,VTP
2024-06-21 10:11:00,6110,6110,6100,6100,57300,HPX
2024-06-21 10:22:00,15850,15850,15850,15850,5000,PPC
2024-06-21 10:19:00,135200,135200,135000,135000,26400,FPT
2024-06-21 10:32:00,6680,6680,6670,6670,1600,EVG
2024-06-21 10:10:00,70600,70600,70500,70500,5400,CMG
2024-06-21 11:01:00,7400,7400,7400,7400,6400,VIG
2024-06-21 11:13:00,7480,7480,7480,7480,100,FIR
2024-06-21 10:11:00,51100,51200,51100,51200,2100,TV2
2024-06-21 10:02:00,5270,5280,5270,5280,10300,ITA
2024-06-21 09:52:00,13200,13200,13200,13200,1600,SBD
2024-06-21 09:53:00,23900,23900,23800,23800,400,LAS
2024-06-21 10:20:00,135100,135200,135000,135100,9200,FPT
2024-06-21 10:00:00,43600,43600,43550,43600,27300,HAH
2024-06-21 11:08:00,26800,26800,26800,26800,800,CNT
2024-06-21 10:14:00,15250,15250,15250,15250,8000,IJC
2024-06-21 10:05:00,28300,28300,28300,28300,12100,ELC
2024-06-21 11:12:00,1000,1000,1000,1000,300,DCS
2024-06-21 09:46:00,137500,137700,137500,137500,2700,ACV
2024-06-21 09:58:00,34500,34500,34450,34450,9200,GVR
2024-06-21 10:10:00,11200,11200,11200,11200,21100,CCL
2024-06-21 11:09:00,26800,26800,26800,26800,200,CNT
2024-06-21 10:10:00,7200,7200,7200,7200,1000,DGT
2024-06-21 10:01:00,43650,43650,43600,43600,9100,HAH
2024-06-21 10:47:00,7340,7340,7340,7340,5800,SAM
2024-06-21 10:13:00,29720,29720,29630,29630,6600,HDG
2024-06-21 10:15:00,26400,26400,26400,26400,1000,TVS
2024-06-21 10:23:00,11650,11650,11650,11650,37000,ITC
2024-06-21 09:57:00,46100,46100,46100,46100,1300,BID
2024-06-21 10:06:00,3400,3400,3400,3400,700,PVL
2024-06-21 10:14:00,82800,82800,82700,82700,2500,VCS
2024-06-21 10:06:00,23600,23600,23600,23600,5300,GEX
2024-06-21 10:05:00,19100,19100,19100,19100,8300,VOS
2024-06-21 11:21:00,7470,7470,7470,7470,100,FIR
2024-06-21 09:52:00,13400,13500,13400,13500,37300,OIL
2024-06-21 10:03:00,12650,12650,12600,12650,27600,HAG
2024-06-21 10:08:00,43050,43050,43050,43050,1900,SZC
2024-06-21 10:08:00,3940,3940,3940,3940,2500,TTF
2024-06-21 11:16:00,36700,36700,36700,36700,100,L14
2024-06-21 10:50:00,14500,14500,14500,14500,1000,SKG
2024-06-21 10:29:00,8500,8500,8400,8400,90100,API
2024-06-21 10:28:00,17300,17400,17300,17400,33200,QTP
2024-06-21 10:31:00,47800,47800,47800,47800,200,MSH
2024-06-21 09:54:00,66800,66800,66700,66700,13400,VNM
2024-06-21 10:18:00,44500,44500,44500,44500,1300,BVS
2024-06-21 10:37:00,15100,15100,15100,15100,1400,FIC
2024-06-21 10:03:00,13000,13000,13000,13000,5200,AMS
2024-06-21 11:19:00,14500,14500,14500,14500,100,FCN
2024-06-21 10:07:00,17650,17650,17650,17650,126000,VIX
2024-06-21 10:11:00,17300,17300,17300,17300,3000,HUT
2024-06-21 10:11:00,29450,29450,29450,29450,12500,HDC
2024-06-21 10:04:00,13300,13300,13300,13300,1400,AMS
2024-06-21 10:01:00,21600,21600,21500,21500,151500,BAF
2024-06-21 10:15:00,7430,7430,7430,7430,12000,DXS
2024-06-21 10:15:00,22700,22700,22650,22700,43500,VSC
2024-06-21 10:10:00,15900,15950,15900,15900,18900,HAX
2024-06-21 09:57:00,61400,61400,61400,61400,6400,DPG
2024-06-21 11:18:00,67000,67000,67000,67000,2100,AST
2024-06-21 10:19:00,16600,16600,16550,16550,26800,SMC
2024-06-21 10:18:00,28000,28000,28000,28000,1200,ABI
2024-06-21 11:02:00,7400,7400,7400,7400,100,VIG
2024-06-21 09:53:00,13400,13400,13400,13400,11700,OIL
2024-06-21 11:07:00,31650,31650,31650,31650,300,STK
2024-06-21 10:36:00,34250,34250,34250,34250,600,DRC
2024-06-21 11:28:00,11200,11200,11200,11200,5000,VTZ
2024-06-21 11:19:00,22300,22300,22300,22300,100,LTG
2024-06-21 10:15:00,8400,8400,8400,8400,1900,ABB
2024-06-21 10:11:00,15950,15950,15900,15900,17800,HAX
2024-06-21 10:15:00,82700,82700,82700,82700,2000,VCS
2024-06-21 11:13:00,17300,17300,17300,17300,100,CMS
2024-06-21 10:45:00,6760,6760,6740,6740,51000,TCD
2024-06-21 10:11:00,2820,2820,2820,2820,100,LDG
2024-06-21 10:15:00,34200,34200,34200,34200,7000,MBS
2024-06-21 10:09:00,12300,12300,12300,12300,6000,BVB
2024-06-21 09:43:00,18200,18300,18200,18300,34100,SHS
2024-06-21 10:22:00,14750,14750,14700,14700,600,OCB
2024-06-21 10:03:00,98200,98200,98200,98200,1100,PNJ
2024-06-21 10:52:00,15100,15100,15100,15100,1200,HND
2024-06-21 10:03:00,84400,84400,84300,84300,1500,GMD
2024-06-21 10:02:00,43650,43650,43600,43600,2800,HAH
2024-06-21 10:48:00,25900,25900,25900,25900,1800,VCP
2024-06-21 10:07:00,19000,19000,19000,19000,500,MPC
2024-06-21 10:07:00,14500,14500,14450,14450,1500,MSB
2024-06-21 10:12:00,9200,9200,9200,9200,100,BCC
2024-06-21 10:04:00,12650,12650,12600,12650,1900,HAG
2024-06-21 09:59:00,38400,38400,38400,38400,30100,VGS
2024-06-21 10:14:00,30400,30500,30400,30500,8000,PVB
2024-06-21 10:04:00,98300,98300,98200,98200,1800,PNJ
2024-06-21 11:23:00,22300,22300,22300,22300,1000,LTG
2024-06-21 10:16:00,8400,8400,8400,8400,1200,ABB
2024-06-21 10:37:00,34250,34250,34250,34250,500,DRC
2024-06-21 10:23:00,26200,26200,26050,26050,4500,CKG
2024-06-21 10:03:00,9900,9900,9900,9900,3200,C4G
2024-06-21 10:47:00,1200,1200,1200,1200,100,QBS
2024-06-21 10:49:00,8400,8400,8400,8400,2600,AAS
2024-06-21 10:59:00,9600,9600,9600,9600,100,PSB
2024-06-21 10:54:00,58300,58300,58300,58300,3500,KDC
2024-06-21 10:02:00,15100,15100,15050,15050,22400,POW
2024-06-21 10:06:00,29200,29250,29200,29200,10100,HPG
2024-06-21 10:14:00,23250,23250,23200,23200,65600,HDB
2024-06-21 10:26:00,5980,5980,5980,5980,3000,PSH
2024-06-21 10:14:00,29630,29630,29590,29590,37300,HDG
2024-06-21 10:53:00,15100,15100,15100,15100,1300,HND
2024-06-21 10:10:00,16050,16050,16050,16050,1200,DXG
2024-06-21 09:54:00,23800,23800,23800,23800,20800,LAS
2024-06-21 10:02:00,21500,21550,21500,21550,61100,BAF
2024-06-21 09:47:00,137500,137500,137500,137500,11800,ACV
2024-06-21 09:39:00,10900,10900,10900,10900,7900,TVC
2024-06-21 10:23:00,9010,9010,9000,9000,12000,BCG
2024-06-21 10:02:00,25700,25700,25700,25700,700,DVN
2024-06-21 10:25:00,26050,26050,26050,26050,200,CKG
2024-06-21 10:59:00,6200,6200,6200,6200,500,TIS
2024-06-21 09:54:00,95100,95100,95000,95000,3300,VTP
2024-06-21 10:02:00,13300,13300,13300,13300,4600,HT1
2024-06-21 10:49:00,7360,7390,7360,7390,2500,SAM
